,news_title,news_details,news_date,source_name
65,"कर्नाटक में थमा नहीं हिजाब विवाद, अब मंगलुरु यूनिवर्सिटी में शुरू हुआ ताजा बवाल",Karnataka Hijab Row: कर्नाटक (Karnataka) में फिर से हिजाब को लेकर बवाल शुरू हो गया है. मंगलुरु यूनिवर्सिटी में हिजाब पहनकर आ रही मुस्लिम छात्राओं के विरोध में हिंदू स्टूडेंट्स ने भी केसरिया साफा पहनने का ऐलान कर दिया है.,"May 27,2022, 4:56 AM IST",ZEE News
66,"मुस्लिम लड़कियां हिजाब पहन कर कर रही हैं क्लास, कॉलेज कैंपस में विरोध प्रदर्शन शुरू",कर्नाटक में हिजाब को लेकर एक बार फिर विवाद शुरू हो गया है. कॉलेज के कुछ छात्रों ने दावा किया है कि मुस्लिम लड़कियां हिजाब पहन क्लास में पढ़ाई कर रही हैं.,"May 26,2022, 18:43 PM IST",ZEE News
67,France: ହିଜାବ ପରେ ବୁର୍କିନି ପାଇଁ ତେଜିଲା ବିବାଦ,ବୁର୍କିନୀ ହେଉଛି ଏକ ସ୍ୱତନ୍ତ୍ର ପ୍ରକାର ସ୍ୱିମ ସୁଟ୍ ଯାହା ମୁସଲମାନ ମହିଳା ନିଜ ଶରୀର ଘୋଡାଇବା ପାଇଁ ବ୍ୟବହାର କରିଥାନ୍ତି।,"May 20,2022, 22:50 PM IST",ZEE News
68,"भारत में हिमायत और अफगानिस्तान में खिलाफत, हिजाब पर दिखा मलाला का दोगला चेहरा",Malala Yousafzai on Taliban Hijab Order to Afghan Women: भारत में हिजाब की जोरदार हिमायत करने वाली पाकिस्तान की सोशल एक्टिविस्ट मलाला यूसुफजई (Malala Yousafzai) का दोगला चेहरा फिर सामने आ गया है. मलाला ने अफगानिस्तान में हिजाब अनिवार्य किए जाने पर चिंता जताई है.,"May 10,2022, 6:43 AM IST",ZEE News
69,ହିଜାବ-ଆଜାନ ବିବାଦ ମଧ୍ୟରେ ବଢିଲା ଉର୍ଦ୍ଦୁ ଲିଖିତ ହନୁମାନ ଚାଳିଶା ଚାହିଦା,ଉର୍ଦ୍ଦୁ ଭାଷାରେ ଲିଖିତ ଏହି ବହି ଦେଖିଲେ ଲାଗି ଏହା ହେଉଛି ଇସଲାମୀୟ ଧର୍ମଗନ୍ଥ କୁରାନ। ମାତ୍ର ପ୍ରକୃତରେ ଏହା ହେଉଛି ଉର୍ଦ୍ଦୁ ଭାଷାରେ ଲିଖିତ ହନୁମାନ ଚାଳିଶା।,"May 9,2022, 18:36 PM IST",ZEE News
70,"गाजियाबाद पहुंचा हिजाब विवाद, छात्राओं ने किया विरोध प्रदर्शन, जाने क्या है मामला",हिजाब विवाद की लपटें अब उत्तर प्रदेश के गाजिबाद तक पहुंच गई हैं. यहां हिजाब को लेकर प्रदर्शन करने का एक मामला सामने आाय है. कुछ छात्राएं हिजाब पहन कर प्रिंसिपल के कमरे में गईं थीं. प्रिंसिपल ने हिजाब वाली लड़कियों से बात करने से मना कर दिया और उन्हें बाहर जाने को कहा दिया.,"May 3,2022, 13:54 PM IST",ZEE News
71,Hijab Controversy: कर्नाटक से जम्मू पहुंचा हिजाब विवाद,"बारामुला के एक स्कूल में हिजाब की पाबंदी के बाद सियासत गरमा गई है, उम्र अब्दुल्ला और मेहबूबा मुफ़्ती ने इसे धार्मिक आजादी का हक बताते हुए कहा है कि ये सब जम्मू में नहीं चलेगा","Apr 28,2022, 12:05 PM IST",ZEE News
72,ହିଜାବ ପରେ ମୁଣ୍ଡ ଟେକିଲା ବାଇବେଲ ବିବାଦ; ଏମିତି କହିଲେ ହିନ୍ଦୁ ସଙ୍ଗଠନ ଓ ସରକାର,"ବେଙ୍ଗାଲୁରୁ (Bengaluru) ର କ୍ଲାରେନ୍ସ ହାଇସ୍କୁଲ ଅଭିଭାବକମାନଙ୍କଠାରୁ ଏକ ଅଣ୍ଡରଟେକିଂ ନେଇଛି। ସେଥିରେ କୁହାଯାଇଛି ଯେ, ସେମାନେ ନିଜ ପିଲାମାନଙ୍କୁ ବିଦ୍ୟାଳୟରେ ପବିତ୍ର ପୁସ୍ତକ ବାଇବେଲ (Baible) ନେବାକୁ ଆପତ୍ତି କରିବେ ନାହିଁ। ନୂତନ ନିର୍ଦ୍ଦେଶନାମା ଅନୁଯାୟୀ କେତେକ ଦକ୍ଷିଣପନ୍ଥୀ ଗୋଷ୍ଠୀ ଏହାକୁ କର୍ଣ୍ଣାଟକ (Karnatak) ଶିକ୍ଷା ଆଇନର ଉଲ୍ଲଂଘନ ବୋଲି କହିଛନ୍ତି। ","Apr 26,2022, 11:57 AM IST",ZEE News
73,Karnataka के बाद अब फ्रांस में उठा हिजाब का मुद्दा; जानिए पूरा मामला,"फ्रांस के राष्ट्रपति चुनाव में हिजाब अहम मुद्दा बन रहा है. इसकी मुखालिफत भी हो रही है.  दक्षिणपंथी उम्मीदवार 'मरिन ले पेन' ने देश में हिजाब पर प्रतिबंध लगाने का समर्थन किया है, जहां पश्चिमी यूरोप की सर्वाधिक मुस्लिम आबादी रहती है.  ","Apr 15,2022, 21:32 PM IST",ZEE News
74,"बुर्का पहना, हेलमेट नहीं; अब अस्पताल में जिंदगी और मौत से जूझ रही है महिला",Accident due to burqa: बुलंदशहर की रहने वाली एक महिला की इस कहानी में बहुत से सबक छिपे हैं. बुर्के को लेकर छिड़े विवाद के बीच सभी को सड़क पर चलते हुए इस बात पर भी जरूर गौर करना चाहिए.,"Apr 8,2022, 22:26 PM IST",ZEE News
75,"जब अलकायदा सरगना ने 'हिजाब गर्ल' की तारीफ की, जानें मुस्कान के पिता ने क्या कहा",Hijab Controversy: आतंकी संगठन अलकायदा के सरगना अयमान अल जवाहिरी ने हिजाब विवाद में रोल मॉडल बनी छात्रा मुस्कान खान की तारीफ भी की. इस तारीफ पर मुस्कान के परिवार वालों का रिएक्शन सामने आया है. ,"Apr 6,2022, 23:27 PM IST",ZEE News
76,Agenda India Ka: 'मुस्कान' का मुरीद Most Wanted,आतंकवादी समूह अल कायदा के सरगना अयमान अल-जवाहिरी ने एक वीडियो जारी कर हिजाब विवाद को फिर से ताजा कर दिया है. जवाहिरी ने वीडियो में कर्नाटक स्थित कॉलेज की छात्रा मुस्कान खान की प्रशंसा की है. मुस्कान वह छात्रा है जिसने कर्नाटक में ‘जय श्री राम' के नारे लगाती भीड़ के सामने ‘अल्लाह हू अकबर’ के नारे लगाए थे.,"Apr 6,2022, 22:00 PM IST",ZEE News
77,"हिजाब विवाद के बीच वक्फ बोर्ड का बड़ा कदम, मुस्लिम छात्राओं के लिए अलग बनेंगे स्कूल",दरअसल जिस समय देशभर हिजाब का मुद्दा गर्माया हुआ था तो हर बार की तरह इस बार लोग दो हिस्सों बंट गए थे. साथ ही कुछ लोग यह भी कह रहे थे कि जिन्हें हिजाब पहनना है वो अलग स्कूल भी बना सकते हैं,"Apr 6,2022, 21:12 PM IST",ZEE News
78,हिंदू संगठनों की मांग पर क्या बैन होगा हलाल मीट? इस राज्‍य के CM ने कही अहम बात,"कर्नाटक में हलाल मांस पर मचे बवाल पर मुख्यमंत्री बसवराज बोम्मई का कहना है कि उनकी सरकार इस मुद्दे पर उठाई गई गंभीर आपत्तियों पर विचार करेगी. उन्होंने कहा कि इसे बैन करना है या नहीं, इस पर फिलहाल कुछ नहीं कहा जा सकता.","Mar 31,2022, 6:42 AM IST",ZEE News
79,"इसी का था डर, कश्मीर में सेना हो जाए सावधान, देश हैरान",जिस समय दुनिया के कई देश कश्मीर में निवेश करना चाहते है. ठीक उसी समय आतंकवादी माहौल बिगाड़ने का काम कर रहे है. इसी कड़ी में एक बार बुर्का पहनी एक महिला ने CRPF के जवानों के ऊपर पेट्रोल बम से हमला कर दिया.,"Mar 30,2022, 17:07 PM IST",ZEE News
80,"हिजाब विवाद पहुंचा सुप्रीम कोर्ट, ऑल इंडिया मुस्लिम पर्सनल लॉ बोर्ड ने कही ये बात",बोर्ड का कहना है कि कर्नाटक हाईकोर्ट ने कुरान और हदीस की गलत व्याख्या की है. ,"Mar 29,2022, 11:49 AM IST",ZEE News
81,सोमवार से कर्नाटक बोर्ड की परीक्षा; हिजाब पहनने को लेकर सरकार ने जारी किए ये आदेश,प्राथमिक एवं माध्यमिक शिक्षा मंत्री बी. सी. नागेश ने रविवार को कहा कि राज्य बोर्ड की 10वीं कक्षा की परीक्षा के दौरान हिजाब पहनने की अनुमति नहीं दी जाएगी.,"Mar 27,2022, 21:51 PM IST",ZEE News
82,"क्लास में मुस्लिम छात्रा के नमाज पढ़ने पर बवाल, जवाब में हिंदू संगठनों ने ये किया","Namaz In Classroom Controversy: मुस्लिम छात्रा क्लास में हिजाब पहनकर नमाज पढ़ रही थी, जिसका किसी ने वीडियो बना लिया और सोशल मीडिया पर वायरल कर दिया. हिंदू संगठनों ने क्लास में नमाज पढ़ने का विरोध किया है.","Mar 27,2022, 8:07 AM IST",ZEE News
83,"हिजाब विवाद में कूदे पूर्व CEC कुरैशी, HC के फैसले पर उठाए सवाल तो भड़क गई BJP","Hijab Row: कर्नाटक में शुरू हुए हिजाब विवाद में अब देश के पूर्व मुख्य चुनाव आयुक्त एस वाई कुरैशी (SY Qureshi) भी कूद पड़े हैं. उन्होंने हिजाब मामले पर फैसला सुनाने वाले कर्नाटक हाई कोर्ट (Karnataka High Court) पर अभद्र टिप्पणी की है, जिस पर बीजेपी ने उन्हें आड़े हाथ ले लिया है. ","Mar 26,2022, 19:01 PM IST",ZEE News
84,"सागर यूनिवर्सिटी में हिजाब पहने छात्रा ने क्लासरूम में पढ़ी नमाज, हिंदू संगठन नाराज",कर्नाटक के एक कॉलेज में हिजाब पहनकर आने पर छात्राओं को कॉलेज में प्रवेश नहीं दिया गया था. जिसे लेकर खूब विवाद हुआ था.,"Mar 26,2022, 10:40 AM IST",ZEE News
85,जयपुर के कर्बला मैदान से मुस्लिम महिलाओं ने कहा 'हम हिजाब भी पहनेंगे और पढे़ंगे भी',"कार्यक्रम में मुख्य अतिथि के तौर पर शिरकत करने के लिए हाफिज मंजूर और मुफ़्ती अखलकुर्रह्मान रहमान पहुंचे थे. यहां इन लोगों ने कार्यक्रम को संबोधित करते हुए कहा कि वर्तमान समय में कुछ ताकतें यह नहीं चाहतीं कि मुस्लिम बच्चियां पढ़ लिखकर आगे बढ़े, ","Mar 24,2022, 17:57 PM IST",ZEE News
86,"SC ने हिजाब विवाद पर तुरंत सुनवाई करने से किया इंकार, बच्चों के वकील ने की अपील",कर्नाटक के हिजाब विवाद को लेकर सुप्रीम कोर्ट ने दायर याचिका पर फौरन सुनवाई से मना कर दिया है.,"Mar 24,2022, 13:00 PM IST",ZEE News
87,"इस मुस्लिम देश के स्कूल ने बुर्के पर लगाया बैन, क्लास में चेहरा ढककर आने पर रोक","बांग्लादेश के एक स्कूल में बुर्के पर रोक लगा दी गई है. स्कूल प्रशासन के इस फैसले का जमकर विरोध हो रहा है. स्टूडेंट्स स्कूल के बाहर नारेबाजी कर रहे हैं. वहीं, स्कूल का कहना है कि उसने लड़कियों की सुरक्षा को ध्यान में रखते हुए ये फैसला लिया है. ","Mar 24,2022, 11:34 AM IST",ZEE News
88,"'हिजाबी' प्रदर्शनकारी छात्राओं को फिर लगा जोरदार झटका, कर्नाटक सरकार ने लिया फैसला",Karnataka Hijab Row: कर्नाटक में हिजाब की मांग को लेकर प्रदर्शन करने वाली छात्राओं को ऐसा करना महंगा पड़ गया है. कर्नाटक सरकार ने सख्ती दिखाते हुए उन पर बड़ा फैसला किया है. ,"Mar 21,2022, 21:45 PM IST",ZEE News
89,"""हिजाब की वजह से परीक्षा छोड़ने वालों को दोबारा एग्जाम देने का मौका नहीं मिलेगा""",Karnataka Hijab Case: मंत्री बीसी नागेश ने उन्होंने कहा कि एग्ज़ाम कॉम्पिटीटिव होती है और गैर मौजूद रहने वालों के लिए इंसानी बुनियाद पर गौर नहीं किया जा सकता.,"Mar 21,2022, 21:30 PM IST",ZEE News
90,Karnataka Hijab Row : हिजाब विवाद को लेकर क्या है केरल के राज्यपाल आरिफ मोहम्मद खान की राय?,"हिजाब विवाद पर कर्नाटक हाई कोर्ट अपना फैसला सुना चुका है लेकिन इसे लेकर सियासत थम नहीं रही है, अब यह पूरा मामला देश की सर्वोच्च अदालत में उठाया गया है जिसकी सुनवाई होली के बाद होगी इस मुद्दे पर बात ज़ी न्यूज़ से एक्सक्लूसिव बात की केरल के राज्यपाल आरिफ मोहम्मद खान ने.","Mar 17,2022, 17:45 PM IST",ZEE News
91,"सुप्रीम कोर्ट हिजाब मामले की याचिका पर करेगी विचार, तुरंत सुनवाई से इनकार",हिजाब (Hijab) को लेकर सुप्रीम कोर्ट (Supreme Court) में लगाई गई याचिका पर पीठ ने तुरंत सुनवाई से इनकार कर दिया था. याचिका मोहम्मद आरिफ जमील और अन्य की तरफ से लगाई गई है. कर्नाटक हाई कोर्ट के हिजाब (Hijab) से जुड़ी सभी याचिका खारिज करने के बाद याचिकाकर्ता सुप्रीम कोर्ट (Supreme Court) पहुंचे थे.,"Mar 16,2022, 14:04 PM IST",ZEE News
92,"कई मुस्लिम देश कर चुके हैं हिजाब से तौबा, फिर भारत में क्यों बवाल",कर्नाटक हाईकोर्ट ने स्कूलों और कॉलेजों में हिजाब पहनने मुद्दे पर बड़ा फैसला सुनाते हुए छात्राओं की सभी याचिकाओं को खारिज करते हुए कहा कि हिजाब इस्लाम का अंग नहीं है. इसके आगे कोर्ट ने शैक्षिक संस्थान को आदेश देकर कहा कि संस्थान ड्रेस कोड लागू कर सकते हैं. इस पर छात्र और छात्राएं आपत्ति व्यक्त नहीं कर सकते हैं.,"Mar 16,2022, 11:00 AM IST",ZEE News
93,"हिजाब मामले पर हाई कोर्ट के फैसले के मायने, Court के डिसीजन में हैं तीन बड़ी बातें",Karnataka Hijab Row: कर्नाटक हाई कोर्ट ने हिजाब मामले में मंगलवार को अपना फैसला सुना दिया. अपने मनमुताबिक फैसला न आने पर मुस्लिम छात्राओं ने इस डिसीजन को मानने से इनकार कर दिया. उन्होंने कहा कि अगर हिजाब पहनने नहीं दिया गया तो वे पढ़ाई भी नहीं करेंगी. ,"Mar 15,2022, 23:51 PM IST",ZEE News
94,"Taal Thok Ke: हिजाब 'गैर जरूरी', विवाद क्यों जरूरी?",कर्नाटक हिजाब विवाद पर मंगलवार को कर्नाटक हाईकोर्ट ने अहम फैसला सुनाया. हाईकोर्ट ने स्कूल कॉलेजों में हिजाब बैन के फैसले को चुनौती देने वालीं याचिकाओं को खारिज कर दिया है. कोर्ट ने अपने फैसले में कहा है कि हिजाब पहनना इस्लाम का अहम हिस्सा नहीं है. इसी मुद्दे पर देखिए आज की बहस.,"Mar 15,2022, 20:00 PM IST",ZEE News
95,Breaking News: हिजाब विवाद पर बोले राजनाथ सिंह- 'जहां भी स्कूल ड्रेस है उसका पालन हो',"हिजाब विवाद पर रक्षा मंत्री राजनाथ सिंह का बयान सामने आया है. उन्होंने कहा कि- जहां भी स्कूल ड्रेस है उसका पालन हो, स्कूल-कॉलेज का ड्रेस कोड सभी को मानना चाहिए.","Mar 15,2022, 18:55 PM IST",ZEE News
96,"Hijab Controversy: HC के फैसले से छात्राएं नाराज, बोली- हिजाब के बिना कॉलेज नहीं जाएंगे","कर्नाटक हाईकोर्ट ने कॉलेज में ह‍िजाब पहनने की इजाजत वाली याचिकाओं पर अपना फैसला सुनाते हुए कहा क‍ि हिजाब पहनना इस्लाम की अनिवार्य प्रथा का हिस्सा नहीं है. कोर्ट के फैसले के बाद याचिकाकर्ता छात्राओं में नाराजगी देखने को मिली, उन्होंने कहा क‍ि- 'हमें इंसाफ नहीं मिला है, हम ब‍िना ह‍िजाब के कॉलेज नहीं जाएंगे.","Mar 15,2022, 18:55 PM IST",ZEE News
97,केरल के राज्यपाल ने हिजाब विवाद को लेकर कोर्ट के फैसले पर महबूबा को घेरा,कर्नाटक हाई कोर्ट के हिजाब विवाद (Hijab Controversy) के फैसले को लेकर कई नेता अपनी-अपनी टिप्पणी दे रहे हैं. ऐसे में केरल के राज्यपाल (Arif Mohammad Khan) ने महबूबा के दिए गए बयान पर इस कश्मीरी नेता पर जमकर निशाना साधा है.,"Mar 15,2022, 18:05 PM IST",ZEE News
98,"हिजाब मामले पर आरिफ मसूद का बड़ा बयान, कहा नहीं मानेंगे कर्नाटक HC का फैसला",Karnataka Hijab Row Verdict: ,"Mar 15,2022, 14:45 PM IST",ZEE News
99,"UP चुनाव के साथ ही शांत हो गया 'हिजाब' का मुद्दा, जानें क्या रही वजह?","कर्नाटक से शुरू हुआ हिजाब (Hijab) का मुद्दा इस बार यूपी विधान सभा चुनाव (UP Election 2022) में भी हावी रहा. सभी राजनीतिक दलों ने इस मुद्दे का जमकर इस्तेमाल किया. हालांकि, चुनाव खत्म होते ही यह मुद्दा भी शांत हो गया.","Mar 15,2022, 14:26 PM IST",ZEE News
100,"हिजाब पहनकर क्लास में नहीं मिलेगी एंट्री, कर्नाटक हाईकोर्ट के फैसले पर सियासत शुरू",कर्नाटक हाईकोर्ट (Karnataka HighCourt) ने मुस्लिम छात्राओं की तरफ से कॉलेजों में हिजाब पहनने की अनुमति और 5 फरवरी के सरकारी आदेश को चुनौती देने वाली सभी 8 याचिकाओं को आज खारिज कर दिया.,"Mar 15,2022, 13:45 PM IST",ZEE News
101,"हिजाब विवाद पर हाईकोर्ट का ऐतिहासिक फैसला, कहा- यह इस्लाम में अनिवार्य नहीं",हाईकोर्ट ने कर्नाटक सरकार के स्कूलों में हिजाब बैन के फैसले को असंवैधानिक मानने से भी इंकार कर दिया.,"Mar 15,2022, 12:29 PM IST",ZEE News
102,"कर्नाटक HC के हिजाब मामले में फैसले पर ओवैसी ने दिया रिएक्शन, जानिए क्या कहा",Karnataka Hijab Row: असदुद्दीन ओवैसी ने कहा कि अल्लाह ने हिजाब और रोजा का सख्ती से पालने करने का आदेश दिया है. मैं कर्नाटक हाई कोर्ट के हिजाब पर फैसले से असहमत हूं.,"Mar 15,2022, 12:23 PM IST",ZEE News
103,"हिजाब मामले में कर्नाटक HC के फैसले पर महबूबा मुफ्ती ने खड़े किए सवाल, कह दी ये बात",Mehbooba Mufti Reaction On Hijab Verdict Of Karnataka HC: याचिका दायर करके मुस्लिम छात्राओं ने मांग की थी कि उन्हें कॉलेज में हिजाब पहनने की अनुमति दी जाए. छात्राओं ने दावा किया था कि हिजाब उनके धर्म का जरूरी हिस्सा है.,"Mar 15,2022, 11:35 AM IST",ZEE News
104,"इस्लाम का अनिवार्य हिस्सा नहीं है हिजाब, HC ने रद्द की छात्राओं का याचिका",जनवरी में उडुपी प्री-यूनिवर्सिटी गर्ल्स कॉलेज के छह छात्रों के विरोध के रूप में शुरू हुआ हिजाब विवाद एक बड़े संकट में बदल गया और अंतरराष्ट्रीय स्तर पर भी इसकी चर्चा हुई.  ,"Mar 15,2022, 11:35 AM IST",ZEE News
105,"कर्नाटक हाई कोर्ट का फैसला: इस्लाम में हिजाब पहनना जरूरी नहीं, सभी याचिकाएं खारिज","कोर्ट के इस फैसले का प्रहलाद जोशी ने स्वागत किया है. उन्होंने कहा कि हम हाईकोर्ट के फैसले का स्वागत करते हैं, फैसले से शांति का माहौल बनेगा. हिजाब को लेकर कोई विवाद नहीं चाहते...","Mar 15,2022, 11:09 AM IST",ZEE News
106,"इस्‍लाम में हिजाब पहनना जरूरी नहीं, ये धर्म का अनिवार्य हिस्‍सा नहीं: HC",Karnataka Hijab Row Verdict: कर्नाटक हाई कोर्ट ने हिजाब को इस्लाम का अनिवार्य हिस्सा मानने से इनकार कर दिया है. मुस्लिम छात्राओं ने याचिका दायर करके कॉलेज में स्कूल यूनिफॉर्म के साथ हिजाब पहनकर आने की अनुमति की मांग की थी.,"Mar 15,2022, 10:36 AM IST",ZEE News
107,स्कूल-कॉलेज में हिजाब पहना जा सकेगा या नहीं? कर्नाटक हाई कोर्ट आज सुनाएगा फैसला,"Hijab Case Verdict Latest Update: मुस्लिम छात्राओं की मांग है कि उनको क्लास में हिजाब पहनकर बैठने की अनुमति दी जाए, वो हिजाब को धार्मिक आस्था का हिस्सा बता रही हैं. जबकि कर्नाटक सरकार यूनिफॉर्म संबंधी नियम को लेकर अड़ी हुई है.","Mar 15,2022, 7:08 AM IST",ZEE News
108,UP के इस शहर में एक काॅलेज ने हिजाब पर लगाया प्रतिबंध; छात्राओं से उतरवाया बुर्का !,अलीगढ़ के श्री वाष्र्णेय कॉलेज ने शनिवार को छात्रों को निर्देश दिया कि वे कक्षा में शामिल होने के दौरान अपना चेहरा न ढकें. छात्रों का कहना है कि स्टाफ ने उन्हें अंदर जाने से मना कर दिया.  ,"Mar 13,2022, 17:37 PM IST",ZEE News
109,"अलीगढ़ के एक कॉलेज ने हिजाब पर लगाया प्रतिबंध, छात्राओं ने दिया ऐसा रिएक्शन",कॉलेज की प्रशासनिक अधिकारी ने कहा कि यह नोटिस छात्रों को एक रिमाइंडर है कि कॉलेज में एक ड्रेस कोड है और इसका पालन करना होगा.  ,"Mar 13,2022, 9:51 AM IST",ZEE News
110,Ajmer: हिजाब को लेकर मुस्लिम महिलाओं का अजमेर दरगाह के बाहर प्रदर्शन,स्कूल कॉलेज यूनिवर्सिटी में हिजाब को लेकर राजनीति और आपराधिक घटनाओं के विरोध में मुस्लिम परिषद अजमेर से जुड़ी मुस्लिम महिलाओं ने अजमेर में भी हिजाब पहनकर अपना गुस्सा जाहिर किया है.,"Mar 5,2022, 17:51 PM IST",ZEE News
111,कर्नाटक के स्कूल ने पगड़ी पहनने वाले सिख लड़के का दाखिला करने से किया इंकार,"बाद में, मामले की सूचना बाल कल्याण समिति (सीडब्ल्यूसी) को दी गई, जिन्होंने चाइल्डलाइन से इस संबंध में एक रिपोर्ट पेश करने को कहा है.","Feb 25,2022, 21:45 PM IST",ZEE News
112,क्या हिजाब मामले में जल्द आने जा रहा फैसला? कर्नाटक HC ने वकीलों को दिया ये आदेश,Hijab Row: कर्नाटक के स्कूलों में हिजाब पर शुरू हुए विवाद (Karnataka Hijab Controversy) पर कोर्ट का जल्द फैसला आ सकता है. इस संबंध में कर्नाटक हाई कोर्ट ने गुरुवार को संकेत दिया.,"Feb 24,2022, 21:47 PM IST",ZEE News
113,ହିଜାବ ସମର୍ଥକଙ୍କୁ ଲାଗିଲା ବଡ଼ ଝଟକା; କର୍ଣ୍ଣାଟକ ହାଇକୋର୍ଟ ଦେଲେ ଏହି ବଡ଼ ରାୟ,"Hijab Row: ପ୍ରଧାନ ବିଚାରପତି ଋତୁ ରାଜ ଅବସ୍ତି, ""ଆଦେଶ ସ୍ପଷ୍ଟ । ଯଦି ଡ୍ରେସ ନିର୍ଦ୍ଦେଶ ଦିଆଯାଇଛି, ତାହା ଡିଗ୍ରୀ କଲେଜ ହେଉ କିମ୍ବା ପିୟୁ କଲେଜ ହେଉ, ତାହା ପାଳନ କରିବାକୁ ପଡିବ ।""","Feb 23,2022, 18:37 PM IST",ZEE News
114,"कर्नाटक सरकार की हाई कोर्ट में दलील, 'हिजाब का अधिकार अनुच्छेद 25 के तहत नहीं आता'","मंगलवार को कर्नाटक सरकार ने कोर्ट में कहा कि अगर किसी की इच्छा हिजाब पहनने की है, तो 'संस्थागत अनुशासन के बीच' कोई प्रतिबंध नहीं है. साथ ही उन्होंने स्पष्ट किया कि मौजूदा मामले में संस्थागत प्रतिबंध केवल शिक्षण संस्थानों के अंदर है और कहीं नहीं है. ","Feb 22,2022, 23:00 PM IST",ZEE News
115,कर्नाटकः हिजाब हटाने से मना किया तो कॉलेज ने 58 छात्राओं को किया निलंबित,कर्नाटक के शिवमोगा जिले के शिरलाकोप्पा में शुक्रवार को प्री-यूनिवर्सिटी कॉलेज प्रशासन के विरोध में प्रदर्शन करने और हिजाब हटाने से मना करने पर 58 छात्राओं को निलंबित कर दिया गया. ,"Feb 19,2022, 19:52 PM IST",ZEE News
116,"हिजाब विवाद के बाद इस राज्य में उठी PFI पर बैन लगाने की मांग, CM की केंद्र से अपील",हिजाब मुद्दे पर चल रहे विरोध के बीच असम के मुख्यमंत्री हिमंता बिस्वा सरमा (Himanta Biswa Sarma) ने PFI पर रोक लगाने की मांग की है. ,"Feb 19,2022, 17:33 PM IST",ZEE News
117,"Hijab Controversy: अब दिग्विजय सिंह ने दिया बड़ा बयान, कहा-हिजाब और घूंघट एक","रतलाम पहुंचे पूर्व मुख्यमंत्री दिग्विजय सिंह हिजाब और घूंघट का एक ही बताया है, उन्होंने कहा कि हर समाज में अपनी मान्यताएं हैं. हमें इसपर राजनीति नहीं करनी चाहिए.","Feb 19,2022, 16:19 PM IST",ZEE News
118,DNA: हिजाब टू पंजाब - अलगाववादी 'चिंगारी' का विश्लेषण,ऐसा लग रहा है कि देश में अलगाववाद के नाम पर दो फ्रंट खुल चुके हैं. एक तरफ खालिस्तानी संगठन मजबूत हो रहे हैं तो दूसरी तरफ हिजाब के मुद्दे पर ओवैसी जैसे लोग भड़काऊ बयान दे रहे हैं.,"Feb 19,2022, 0:00 AM IST",ZEE News
119,"बच्चों को जेहादी बनाने का बड़ा प्लान! धर्म के नाम पर, टुकड़े-टुकड़े गैंग' काम पर?",कट्टरवादी संगठन PFI यानी Popular Front of India ने अब अपनी नजर राजस्थान पर गड़ा दी है. उसने अपने स्थापना दिवस पर गुरुवार को देश की कोचिंग सिटी कहे जाने वाले कोटा में मार्च निकाला. ,"Feb 18,2022, 0:00 AM IST",ZEE News
120,"Hijab Controversy: मुस्लिम देशों के संगठन को भारत का करारा जवाब, जारी किया ये बयान",Hijab Controversy: शिक्षण संस्थानों में हिजाब पहनने की अनुमति को लेकर दायर याचिका आज गुरुवार को फिर स्थगित हो गई है. अब मामले की अगली सुनवाई शुक्रवार को होगी.,"Feb 17,2022, 17:54 PM IST",ZEE News
121,"कांग्रेस का हाथ, कई राज्यों में बैन हो चुकी संस्था PFI उसके साथ? क्यों मचा बवाल",PFI Kota Rally: कर्नाटक में हिजाब (Karnataka Hijab Row) को लेकर चल रहा विवाद अब राजस्थान पहुंच गया है. विवादास्पद और कट्टरवादी संगठन पॉपुलर फ्रंट ऑफ इंडिया (PFI) ने गुरुवार को कोटा में हिजाब के समर्थन में मार्च निकाला.,"Feb 17,2022, 15:56 PM IST",ZEE News
122,"हिजाब विवाद पर स्वरा का विवादित Tweet,कहा- 'द्रौपदी के जबरन कपड़े….'!",स्वरा बॉलीवुड़ की वो अभिनेत्री हैं जो कुछ भी पोस्ट करें तो ट्रोल हो ही जाती हैं. कुछ दिनों पहले किए ट्वीट में स्वरा भास्कर ने द्रौपदी चीर हरण की तुलना हिजाब विवाद से की थी. जिसमें वे जमकर ट्रोल हुईं. यहां तक कि फैंस ने एक्ट्रेस को ही हिंदू धर्म छोड़ देने तक की सलाह दी.,"Feb 17,2022, 15:55 PM IST",ZEE News
123,हिजाब विवाद पर बोले Owaisi- मुस्लिम लड़कियों के अधिकार को क्यों छीन रही है BJP,"Asaduddin Owaisi on Hijab Controversy: कर्नाटक हिजाब विवाद को लेकर ऑल इंडिया मजलिस ए इत्तेहादुल मुस्लिमीन (AIMIM) के चीफ असदुद्दीन ओवैसी (Asaduddin Owaisi) एक बार फिर बीजेपी की तंकीद की है और कहा है कि ये पार्टी मुस्लिम लड़कियों के अधिकार को क्यों छीन रही है, जबकि ये हक खुद संविधान ने दिया है.","Feb 17,2022, 15:35 PM IST",ZEE News
